run_id,job_name,step_name,status,step_duration
27115608784,Collect pipeline metrics,Upload run metrics artifact,success,1.0
27115608784,Collect pipeline metrics,Post Run actions/checkout@v4,success,0.0
27115608784,Collect pipeline metrics,Complete job,success,0.0
27115598414,Test (pytest),Set up job,success,2.0
27115598414,Test (pytest),Run actions/checkout@v4,success,1.0
27115598414,Test (pytest),Read experiment flags,success,0.0
27115598414,Test (pytest),Run actions/setup-python@v5,success,0.0
27115598414,Test (pytest),Restore pip cache,success,2.0
27115598414,Test (pytest),Install dependencies,success,7.0
27115598414,Test (pytest),Run tests (pytest),success,5.0
27115598414,Test (pytest),Upload test results artifact,success,1.0
27115598414,Test (pytest),Post Restore pip cache,success,1.0
27115598414,Test (pytest),Post Run actions/setup-python@v5,success,0.0
27115598414,Test (pytest),Post Run actions/checkout@v4,success,0.0
27115598414,Test (pytest),Complete job,success,0.0
27115598414,Lint (ruff),Set up job,success,1.0
27115598414,Lint (ruff),Run actions/checkout@v4,success,0.0
27115598414,Lint (ruff),Read experiment flags,success,0.0
27115598414,Lint (ruff),Run actions/setup-python@v5,success,1.0
27115598414,Lint (ruff),Restore pip cache,success,0.0
27115598414,Lint (ruff),Install dependencies,success,6.0
27115598414,Lint (ruff),Run ruff (static analysis),success,0.0
27115598414,Lint (ruff),Upload lint artifact,success,1.0
27115598414,Lint (ruff),Post Restore pip cache,success,0.0
27115598414,Lint (ruff),Post Run actions/setup-python@v5,success,0.0
27115598414,Lint (ruff),Post Run actions/checkout@v4,success,0.0
27115598414,Lint (ruff),Complete job,success,1.0
27115598414,Collect pipeline metrics,Set up job,success,1.0
27115598414,Collect pipeline metrics,Run actions/checkout@v4,success,0.0
27115598414,Collect pipeline metrics,Collect this run's job timings via GitHub API,success,1.0
27115598414,Collect pipeline metrics,Upload run metrics artifact,success,1.0
27115598414,Collect pipeline metrics,Post Run actions/checkout@v4,success,0.0
27115598414,Collect pipeline metrics,Complete job,success,0.0
27115588790,Lint (ruff),Set up job,success,1.0
27115588790,Lint (ruff),Run actions/checkout@v4,success,1.0
27115588790,Lint (ruff),Read experiment flags,success,0.0
27115588790,Lint (ruff),Run actions/setup-python@v5,success,0.0
27115588790,Lint (ruff),Restore pip cache,success,2.0
27115588790,Lint (ruff),Install dependencies,success,5.0
27115588790,Lint (ruff),Run ruff (static analysis),success,0.0
27115588790,Lint (ruff),Upload lint artifact,success,1.0
27115588790,Lint (ruff),Post Restore pip cache,success,0.0
27115588790,Lint (ruff),Post Run actions/setup-python@v5,success,0.0
27115588790,Lint (ruff),Post Run actions/checkout@v4,success,0.0
27115588790,Lint (ruff),Complete job,success,0.0
27115588790,Test (pytest),Set up job,success,1.0
27115588790,Test (pytest),Run actions/checkout@v4,success,1.0
27115588790,Test (pytest),Read experiment flags,success,0.0
27115588790,Test (pytest),Run actions/setup-python@v5,success,0.0
27115588790,Test (pytest),Restore pip cache,success,1.0
27115588790,Test (pytest),Install dependencies,success,3.0
27115588790,Test (pytest),Run tests (pytest),success,2.0
27115588790,Test (pytest),Upload test results artifact,success,0.0
27115588790,Test (pytest),Post Restore pip cache,success,0.0
27115588790,Test (pytest),Post Run actions/setup-python@v5,success,1.0
27115588790,Test (pytest),Post Run actions/checkout@v4,success,0.0
27115588790,Test (pytest),Complete job,success,0.0
27115588790,Collect pipeline metrics,Set up job,success,1.0
27115588790,Collect pipeline metrics,Run actions/checkout@v4,success,0.0
27115588790,Collect pipeline metrics,Collect this run's job timings via GitHub API,success,6.0
27115588790,Collect pipeline metrics,Upload run metrics artifact,success,1.0
27115588790,Collect pipeline metrics,Post Run actions/checkout@v4,success,0.0
27115588790,Collect pipeline metrics,Complete job,success,0.0
27115578063,Lint (ruff),Set up job,success,1.0
27115578063,Lint (ruff),Run actions/checkout@v4,success,1.0
27115578063,Lint (ruff),Read experiment flags,success,0.0
27115578063,Lint (ruff),Run actions/setup-python@v5,success,0.0
27115578063,Lint (ruff),Restore pip cache,success,3.0
27115578063,Lint (ruff),Install dependencies,success,5.0
27115578063,Lint (ruff),Run ruff (static analysis),success,0.0
27115578063,Lint (ruff),Upload lint artifact,success,1.0
27115578063,Lint (ruff),Post Restore pip cache,success,1.0
27115578063,Lint (ruff),Post Run actions/setup-python@v5,success,0.0
27115578063,Lint (ruff),Post Run actions/checkout@v4,success,0.0
27115578063,Lint (ruff),Complete job,success,0.0
27115578063,Test (pytest),Set up job,success,1.0
27115578063,Test (pytest),Run actions/checkout@v4,success,1.0
27115578063,Test (pytest),Read experiment flags,success,0.0
27115578063,Test (pytest),Run actions/setup-python@v5,success,0.0
27115578063,Test (pytest),Restore pip cache,success,1.0
27115578063,Test (pytest),Install dependencies,success,3.0
27115578063,Test (pytest),Run tests (pytest),success,1.0
27115578063,Test (pytest),Upload test results artifact,success,0.0
27115578063,Test (pytest),Post Restore pip cache,success,0.0
27115578063,Test (pytest),Post Run actions/setup-python@v5,success,1.0
27115578063,Test (pytest),Post Run actions/checkout@v4,success,0.0
27115578063,Test (pytest),Complete job,success,0.0
27115578063,Collect pipeline metrics,Set up job,success,0.0
27115578063,Collect pipeline metrics,Run actions/checkout@v4,success,1.0
27115578063,Collect pipeline metrics,Collect this run's job timings via GitHub API,success,0.0
27115578063,Collect pipeline metrics,Upload run metrics artifact,success,1.0
27115578063,Collect pipeline metrics,Post Run actions/checkout@v4,success,0.0
27115578063,Collect pipeline metrics,Complete job,success,0.0
27115567979,Test (pytest),Set up job,success,1.0
27115567979,Test (pytest),Run actions/checkout@v4,success,0.0
27115567979,Test (pytest),Read experiment flags,success,0.0
27115567979,Test (pytest),Run actions/setup-python@v5,success,1.0
27115567979,Test (pytest),Restore pip cache,success,0.0
27115567979,Test (pytest),Install dependencies,success,6.0
27115567979,Test (pytest),Run tests (pytest),success,0.0
27115567979,Test (pytest),Upload test results artifact,success,1.0
27115567979,Test (pytest),Post Restore pip cache,success,0.0
27115567979,Test (pytest),Post Run actions/setup-python@v5,success,0.0
27115567979,Test (pytest),Post Run actions/checkout@v4,success,1.0
27115567979,Test (pytest),Complete job,success,0.0
27115567979,Lint (ruff),Set up job,success,1.0
27115567979,Lint (ruff),Run actions/checkout@v4,success,1.0
27115567979,Lint (ruff),Read experiment flags,success,0.0
27115567979,Lint (ruff),Run actions/setup-python@v5,success,0.0
27115567979,Lint (ruff),Restore pip cache,success,0.0
27115567979,Lint (ruff),Install dependencies,success,6.0
27115567979,Lint (ruff),Run ruff (static analysis),success,0.0
27115567979,Lint (ruff),Upload lint artifact,success,1.0
27115567979,Lint (ruff),Post Restore pip cache,success,0.0
27115567979,Lint (ruff),Post Run actions/setup-python@v5,success,0.0
27115567979,Lint (ruff),Post Run actions/checkout@v4,success,0.0
27115567979,Lint (ruff),Complete job,success,0.0
27115567979,Collect pipeline metrics,Set up job,success,0.0
